id,programma,subprogramma,entiteit,project,deelproject,locatie,budget2025,budget2026,budget2027,budget_total,investment_years,start_year,municipality_codes,municipality_names
gip-0236,Asset Management,Sluizen,Departement Mobiliteit en Openbare Werken,Instandhouding Demeysluis,Instandhouding Demeysluis,Zeehaven van Oostende,1800000.0,0.0,0.0,1800000.0,2025,2025,35013,Oostende
gip-0237,Asset Management,Sluizen,Departement Mobiliteit en Openbare Werken,Instandhouding Doksluis,Instandhouding Doksluis,Zeehaven van Oostende,0.0,0.0,15000000.0,15000000.0,2027,2027,35013,Oostende
gip-0238,Asset Management,Sluizen,Departement Mobiliteit en Openbare Werken,Instandhouding Kallosluis,Instandhouding Kallosluis,Zeehaven van Antwerpen,1000000.0,3981248.0,786000.0,5767248.0,2025;2026;2027,2025,11002,Antwerpen
gip-0239,Asset Management,Sluizen,Departement Mobiliteit en Openbare Werken,Instandhouding Kieldrechtsluis,Instandhouding Kieldrechtsluis,Zeehaven van Antwerpen,0.0,0.0,4300000.0,4300000.0,2027,2027,11002,Antwerpen
gip-0240,Asset Management,Sluizen,Departement Mobiliteit en Openbare Werken,Instandhouding Pierre Vandammesluis,Instandhouding Pierre Vandammesluis,Zeehaven van Zeebrugge,6280000.0,6500000.0,6000000.0,18780000.0,2025;2026;2027,2025,,
gip-0241,Asset Management,Sporen,De Lijn,Antwerpen - Spoorrevisie / vernieuwing,Antwerpen - Spoorrevisie / vernieuwing,Antwerpen,2303627.07,0.0,0.0,2303627.07,2025,2025,11002,Antwerpen
gip-0242,Asset Management,Sporen,De Lijn,Competence center Traminfra Hoboken,Competence center Traminfra Hoboken,Antwerpen,750000.0,0.0,0.0,750000.0,2025,2025,11002,Antwerpen
gip-0243,Asset Management,Sporen,De Lijn,Monitoring spoorinfrastructuur,Monitoring spoorinfrastructuur,Vlaanderen,100000.0,0.0,0.0,100000.0,2025,2025,,
gip-0244,Asset Management,Sporen,De Lijn,Omgevingsvergunningen,Omgevingsvergunningen,Vlaanderen,150082.0,0.0,0.0,150082.0,2025,2025,,
gip-0245,Asset Management,Sporen,De Lijn,Ondersteuning Infrastructuurwerken en werftoezicht,Ondersteuning Infrastructuurwerken en werftoezicht,Vlaanderen,2210000.0,0.0,0.0,2210000.0,2025,2025,,
gip-0246,Asset Management,Sporen,De Lijn,Prefinanciering Antwerpen,Prefinanciering Antwerpen,Antwerpen,1440000.0,0.0,0.0,1440000.0,2025,2025,11002,Antwerpen
gip-0247,Asset Management,Sporen,De Lijn,Schokdetectie bovenleiding,Schokdetectie bovenleiding,Vlaanderen,1290000.0,0.0,0.0,1290000.0,2025,2025,,
gip-0248,Asset Management,Sporen,De Lijn,Spooraanleg Antwerpen - Kerkstraat-Pothoekstraat,Spooraanleg Antwerpen - Kerkstraat-Pothoekstraat,Antwerpen,9755000.0,380000.0,0.0,10135000.0,2025;2026,2025,11002,Antwerpen
gip-0249,Asset Management,Sporen,De Lijn,Spooraanleg Antwerpen - Wissels nationale bank,Spooraanleg Antwerpen - Wissels nationale bank,Antwerpen,2600000.0,0.0,0.0,2600000.0,2025,2025,11002,Antwerpen
gip-0250,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Bochten,Spoorvernieuwing Antwerpen - Bochten,Antwerpen,852000.0,0.0,0.0,852000.0,2025,2025,11002,Antwerpen
gip-0251,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Boekenberglei,Spoorvernieuwing Antwerpen - Boekenberglei,Antwerpen,600000.0,0.0,0.0,600000.0,2025,2025,11002,Antwerpen
gip-0252,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Grotesteenweg Extra Muros/Mortsel,Spoorvernieuwing Antwerpen - Grotesteenweg Extra Muros/Mortsel,Antwerpen,1000000.0,0.0,0.0,1000000.0,2025,2025,11002,Antwerpen
gip-0253,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Grotesteenweg Harmonie,Spoorvernieuwing Antwerpen - Grotesteenweg Harmonie,Antwerpen,1400000.0,0.0,0.0,1400000.0,2025,2025,11002,Antwerpen
gip-0254,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Herentalsebaan II,Spoorvernieuwing Antwerpen - Herentalsebaan II,Antwerpen,725533.31,0.0,0.0,725533.31,2025,2025,11002,Antwerpen
gip-0255,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Hoboken Antwerpsesteenweg,Spoorvernieuwing Antwerpen - Hoboken Antwerpsesteenweg,Antwerpen,7900000.0,0.0,0.0,7900000.0,2025,2025,11002,Antwerpen
gip-0256,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Lelieplaats,Spoorvernieuwing Antwerpen - Lelieplaats,Antwerpen,365000.0,0.0,0.0,365000.0,2025,2025,11002,Antwerpen
gip-0257,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Mechelsesteenweg,Spoorvernieuwing Antwerpen - Mechelsesteenweg,Antwerpen,1000000.0,0.0,0.0,1000000.0,2025,2025,11002,Antwerpen
gip-0258,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Melkmarkt-Kipdorp-Koepoortstraat,Spoorvernieuwing Antwerpen - Melkmarkt-Kipdorp-Koepoortstraat,Antwerpen,644500.0,0.0,0.0,644500.0,2025,2025,11002,Antwerpen
gip-0259,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - P&R linkeroever,Spoorvernieuwing Antwerpen - P&R linkeroever,Antwerpen,2163.0,0.0,0.0,2163.0,2025,2025,11002,Antwerpen
gip-0260,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Rolwagenstraat,Spoorvernieuwing Antwerpen - Rolwagenstraat,Antwerpen,500000.0,0.0,0.0,500000.0,2025,2025,11002,Antwerpen
gip-0261,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen - Sint-Bernardsesteenweg,Spoorvernieuwing Antwerpen - Sint-Bernardsesteenweg,Antwerpen,160000.0,0.0,0.0,160000.0,2025,2025,11002,Antwerpen
gip-0262,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen Borsbeekbrug,Spoorvernieuwing Antwerpen Borsbeekbrug,Antwerpen,1000000.0,0.0,0.0,1000000.0,2025,2025,11002,Antwerpen
gip-0263,Asset Management,Sporen,De Lijn,Spoorvernieuwing Antwerpen Cruyslei,Spoorvernieuwing Antwerpen Cruyslei,Antwerpen,3000000.0,0.0,0.0,3000000.0,2025,2025,11002,Antwerpen
gip-0264,Asset Management,Sporen,De Lijn,Spoorvernieuwing Gent - Bochten,Spoorvernieuwing Gent - Bochten,Gent,2974000.0,0.0,0.0,2974000.0,2025,2025,44021,Gent
gip-0265,Asset Management,Sporen,De Lijn,Spoorvernieuwing Gent - Ferrerlaan-Guislainstraat,Spoorvernieuwing Gent - Ferrerlaan-Guislainstraat,Gent,2480000.0,0.0,0.0,2480000.0,2025,2025,44021,Gent
gip-0266,Asset Management,Sporen,De Lijn,Spoorvernieuwing Gent N9 Brusselsesteenweg busbaan,Spoorvernieuwing Gent N9 Brusselsesteenweg busbaan,Gent,942000.0,0.0,0.0,942000.0,2025,2025,44021,Gent
gip-0267,Asset Management,Sporen,De Lijn,Spoorvernieuwing Gent Rabotstraat en hoofdbrug,Spoorvernieuwing Gent Rabotstraat en hoofdbrug,Gent,62243.0,0.0,0.0,62243.0,2025,2025,44021,Gent
gip-0268,Asset Management,Sporen,De Lijn,Spoorvernieuwing kust - Knokke Arcadelaan,Spoorvernieuwing kust - Knokke Arcadelaan,Knokke,820000.0,0.0,0.0,820000.0,2025,2025,31043,Knokke-Heist
gip-0269,Asset Management,Sporen,De Lijn,Spoorvernieuwing Kust - Oostende-Marie-José Vuurkruis,Spoorvernieuwing Kust - Oostende-Marie-José Vuurkruis,Oostende,8840000.0,0.0,0.0,8840000.0,2025,2025,35013,Oostende
gip-0270,Asset Management,Sporen,De Lijn,Spoorvernieuwing kust - tractiestations,Spoorvernieuwing kust - tractiestations,Kustgemeenten,460000.0,205000.0,0.0,665000.0,2025;2026,2025,,
gip-0271,Asset Management,Sporen,De Lijn,Spoorvernieuwing Kust - Zeebrugge-Nieuwe zeesluis,Spoorvernieuwing Kust - Zeebrugge-Nieuwe zeesluis,Zeebrugge,600000.0,0.0,0.0,600000.0,2025,2025,31005,Brugge
gip-0272,Asset Management,Sporen,De Lijn,Spoorvernieuwing Kust -Westende keerlus,Spoorvernieuwing Kust -Westende keerlus,Westende,2000000.0,0.0,0.0,2000000.0,2025,2025,35011,Middelkerke
gip-0273,Asset Management,Sporen,De Lijn,Spoorvernieuwingen,Spoorvernieuwingen,Vlaanderen,0.0,38802773.32,38802773.32,77605546.64,2026;2027,2026,,
gip-0274,Asset Management,Sporen,De Lijn,Theunisbrug Antwerpen,Spoorvernieuwing Antwerpen - Theunisbrug en Duvelsplein,Antwerpen,500000.0,0.0,0.0,500000.0,2025,2025,11002,Antwerpen
gip-0275,Asset Management,Sporen,De Lijn,tractienet Antwerpen,tractienet Antwerpen,Antwerpen,5000000.0,9795000.0,10000000.0,24795000.0,2025;2026;2027,2025,11002,Antwerpen
gip-0276,Asset Management,Tunnels,Agentschap Wegen En Verkeer,10 Renovatie Sint-Annavoetgangerstunnel - SAT fase 1,Dienstgebouw - bouwkundig en gebouwgebonden instal,Antwerpen,3914000.0,5440000.0,880000.0,10234000.0,2025;2026;2027,2025,11002,Antwerpen
gip-0277,Asset Management,Tunnels,Agentschap Wegen En Verkeer,Investeringen in tunnels,Totaalrenovaties tunnels,Vlaanderen,0.0,19000000.0,4700000.0,23700000.0,2026;2027,2026,,
gip-0278,Asset Management,Tunnels,Agentschap Wegen En Verkeer,Investeringen in tunnels,Deelrenovaties tunnels,Vlaanderen,22624000.0,47748000.0,40670000.0,111042000.0,2025;2026;2027,2025,,
gip-0279,Asset Management,Tunnels,Agentschap Wegen En Verkeer,Investeringen in tunnels,Renovatie en upgrade VC,Vlaanderen,2000000.0,5000000.0,12200000.0,19200000.0,2025;2026;2027,2025,,
gip-0280,Asset Management,Tunnels,Agentschap Wegen En Verkeer,Investeringen in tunnels (Beveren),Totaalrenovaties tunnels,Vlaanderen,40000000.0,0.0,0.0,40000000.0,2025,2025,,
gip-0281,Asset Management,Tunnels,Agentschap Wegen En Verkeer,Investeringen in tunnels (Leonard),Totaalrenovaties tunnels,Vlaanderen,18696000.0,0.0,0.0,18696000.0,2025,2025,,
gip-0282,Asset Management,Tunnels,Agentschap Wegen En Verkeer,Jan De Vos - glasdallen,Uitvoering,Antwerpen,4300000.0,0.0,0.0,4300000.0,2025,2025,11002,Antwerpen
gip-0283,Asset Management,Tunnels,Agentschap Wegen En Verkeer,Tunnels - waterzuivering,Uitvoering,Vlaanderen,0.0,5000000.0,5000000.0,10000000.0,2026;2027,2026,,
gip-0284,Asset Management,Tunnels,Agentschap Wegen En Verkeer,"Tunnels/onderdoorgangen - niet masterplan (milieu, VC voor tunnels, renovatie pompstations onderdoorgangen)",Uitvoering,Vlaanderen,5500000.0,5500000.0,5500000.0,16500000.0,2025;2026;2027,2025,,
gip-0285,Asset Management,Tunnels,De Lijn,Premetro Antwerpen - Algemeen,Premetro Antwerpen - Algemeen,Antwerpen,0.0,37321697.75,38979697.75,76301395.5,2026;2027,2026,11002,Antwerpen
gip-0286,Asset Management,Tunnels,De Lijn,Premetro Antwerpen - Logopalen,Premetro Antwerpen - Iconisering - Logopalen,Antwerpen,14250.0,0.0,0.0,14250.0,2025,2025,11002,Antwerpen
gip-0287,Asset Management,Tunnels,De Lijn,Premetro Antwerpen - Opwaardering wanden,Premetro Antwerpen - Opwaardering wanden,Antwerpen,75000.01,0.0,0.0,75000.01,2025,2025,11002,Antwerpen
gip-0288,Asset Management,Tunnels,De Lijn,Premetro Antwerpen - Tunnelrenovatie MiHi - Bus Buffer,Premetro Antwerpen - Tunnelrenovatie MiHi - Bus Buffer,Antwerpen,1000000.0,0.0,0.0,1000000.0,2025,2025,11002,Antwerpen
gip-0289,Asset Management,Tunnels,De Lijn,Premetro Antwerpen - Tunnelrenovatie MiHi - Stelplaats Linkeroever,Premetro Antwerpen - Tunnelrenovatie MiHi - Stelplaats LO,Antwerpen,5000000.0,0.0,0.0,5000000.0,2025,2025,11002,Antwerpen
gip-0290,Asset Management,Tunnels,De Lijn,Premetro Antwerpen - Wayfinding,Premetro Antwerpen - Wayfinding studie,Antwerpen,34500.0,0.0,0.0,34500.0,2025,2025,11002,Antwerpen
gip-0291,Asset Management,Tunnels,De Lijn,Premetro Antwerpen - Zitmeubilair,Premetro Antwerpen - Zitmeubilair,Antwerpen,18750.0,0.0,0.0,18750.0,2025,2025,11002,Antwerpen
gip-0292,Asset Management,Tunnels,De Lijn,Premetro Antwerpen Tunnelrenovatie,Premetro Antwerpen Tunnelrenovatie,Antwerpen,27161000.0,0.0,0.0,27161000.0,2025,2025,11002,Antwerpen
gip-0293,Asset Management,Waterwegen,De Vlaamse Waterweg,Albertkanaal - Herstellen jaagpad Geel L.O. (F5),Albertkanaal - Herstellen oever,Albertkanaal,19805.0,1000000.0,1000000.0,2019805.0,2025;2026;2027,2025,13008,Geel
gip-0294,Asset Management,Waterwegen,De Vlaamse Waterweg,Herbouw sasbrug Lot,Herbouw sasbrug Lot,Beersel,100000.0,0.0,0.0,100000.0,2025,2025,23003,Beersel
gip-0295,Asset Management,Waterwegen,De Vlaamse Waterweg,Herstel van geërodeerde oevers en bodem van visnevengeul Asper,Herstel van geërodeerde oevers en bodem van visnevengeul Asper,Gavere,0.0,0.0,275000.0,275000.0,2027,2027,44020,Gavere
gip-0296,Asset Management,Waterwegen,De Vlaamse Waterweg,Herstel verzakte oever opwaarts hefbrug te Oudenaarde,Herstel verzakte oever opwaarts hefbrug te Oudenaarde,Oudenaarde,0.0,0.0,1500000.0,1500000.0,2027,2027,45035,Oudenaarde
gip-0297,Asset Management,Waterwegen,De Vlaamse Waterweg,Ijzer - Herstellen halfverharding jaagpad in Poperinge-Stavele- Roesbrugge,Ijzer - Herstellen halfverharding jaagpad in Poperinge-Stavele- Roesbrugge,Westhoek,200000.0,0.0,0.0,200000.0,2025,2025,33021,Poperinge
gip-0298,Asset Management,Waterwegen,De Vlaamse Waterweg,kanaal Brussel Schelde - afwerken 10.000 tons vak,Ontsluiting van de Boulevardbrug tussen het Zeekanaal Brussel- Schelde en A12,Kanaal Brussel-Schelde,0.0,1300000.0,0.0,1300000.0,2026,2026,21004,Brussel
gip-0299,Asset Management,Waterwegen,De Vlaamse Waterweg,Kanaal Leuven-Dijle (KLD). Vervangen oeververdediging,zone Kampenhoutsas-Tildonkbrug op LO,Kampenhout,0.0,0.0,600000.0,600000.0,2027,2027,23038,Kampenhout
gip-0300,Asset Management,Waterwegen,De Vlaamse Waterweg,Leie - oplossen bottleneck jaagpad bij firma Geldof (F7),Leie - oplossen bottleneck jaagpad bij firma Geldof (F7),Harelbeke,0.0,300000.0,0.0,300000.0,2026,2026,34013,Harelbeke
gip-0301,Asset Management,Waterwegen,De Vlaamse Waterweg,Nieuwe fiets- en voetgangersbrug sas Ruisbroek,Nieuwe fiets- en voetgangersbrug sas Ruisbroek,Sint-Pieters-Leeuw,50000.0,0.0,0.0,50000.0,2025,2025,23077,Sint-Pieters-Leeuw
gip-0302,Asset Management,Waterwegen,De Vlaamse Waterweg,Opvullen overdieptes kaaimuren Boven-Schelde,Opvullen overdieptes kaaimuren Boven-Schelde,Oudenaarde,500000.0,500000.0,500000.0,1500000.0,2025;2026;2027,2025,45035,Oudenaarde
gip-0303,Asset Management,Waterwegen,De Vlaamse Waterweg,Opwaardering kanaal naar Charleroi,Herbouw Bospoortbrug te halle - regulier,Halle,1000000.0,650000.0,0.0,1650000.0,2025;2026,2025,23027,Halle
gip-0304,Asset Management,Waterwegen,De Vlaamse Waterweg,Opwaardering kanaal naar Charleroi,Opwaardering kanaal naar Charleroi - fases 1 tem 4,Kanaal naar Charleroi,260000.0,50000.0,50000.0,360000.0,2025;2026;2027,2025,52011,Charleroi
gip-0305,Asset Management,Waterwegen,De Vlaamse Waterweg,Opwaardering kanaal naar Charleroi,Opwaardering kanaal naar Charleroi - verwerving,Kanaal naar Charleroi,100000.0,100000.0,100000.0,300000.0,2025;2026;2027,2025,52011,Charleroi
gip-0306,Asset Management,Waterwegen,De Vlaamse Waterweg,Opwaardering linkeroever tussen Lembeek en het centrum van Halle,Opwaardering linkeroever tussen Lembeek en het centrum van Halle,Halle,100000.0,0.0,0.0,100000.0,2025,2025,23027,Halle
gip-0307,Asset Management,Waterwegen,De Vlaamse Waterweg,Renovatie kaaien doortocht Halle,Renovatie kaaien doortocht Halle,Halle,500000.0,0.0,0.0,500000.0,2025,2025,23027,Halle
gip-0308,Asset Management,Waterwegen,De Vlaamse Waterweg,Renovatie kaaimuur Predikherenlei Gent,Renovatie kaaimuur Predikherenlei Gent,Gent,4336000.0,0.0,200000.0,4536000.0,2025;2027,2025,44021,Gent
gip-0309,Asset Management,Waterwegen,De Vlaamse Waterweg,Renovatie kaaimuur Wiedauwkaai (incl. kade Varo) te Gent,Renovatie kaaimuur Wiedauwkaai (incl. kade Varo) te Gent,Gent,280000.0,0.0,7660000.0,7940000.0,2025;2027,2025,44021,Gent
gip-0310,Asset Management,Waterwegen,De Vlaamse Waterweg,Renovatie muren Dijledoortocht in Mechelen (Binnendijle),Renovatie muren Dijledoortocht in Mechelen (Binnendijle) - studie,Mechelen,1535000.0,250000.0,250000.0,2035000.0,2025;2026;2027,2025,12025,Mechelen
gip-0311,Asset Management,Waterwegen,De Vlaamse Waterweg,Structurele herstelling sifons van het kanaal Dessel-Turnhout- Schoten,Structurele herstelling sifons van het kanaal Dessel-Turnhout-Schoten,Kanaal Dessel-Turnhout-Schoten,0.0,0.0,800000.0,800000.0,2027,2027,13040;11040;13006,Turnhout;Schoten;Dessel
gip-0312,Asset Management,Waterwegen,De Vlaamse Waterweg,Structurele herstellingswerken Neeroeteren - Geisteren,Structurele herstellingswerken Neeroeteren - Geisteren,Maaseik,263000.0,0.0,0.0,263000.0,2025,2025,72021,Maaseik
gip-0313,Asset Management,Waterwegen,De Vlaamse Waterweg,Vervangen houten aanvaarconstructie t.h.v. Battelbrug over Kanaal Leuven-Dijle (KLD) door stalen buispalen,Vervangen houten aanvaarconstructie thv Battelbrug over KLD door stalen buispalen,Mechelen,0.0,0.0,250000.0,250000.0,2027,2027,12025,Mechelen
gip-0314,Asset Management,Waterwegen,De Vlaamse Waterweg,"Zeekanaal Brussel-Schelde - Herstellen jaagpaden in Willebroek (Tisselt), Kapelle-Op-Den-Bos en Zemst (F23)","Zeekanaal Brussel-Schelde - Herstellen jaagpaden in Willebroek (Tisselt), Kapelle-Op-Den-Bos en Zemst (F23)",Kanaal Brussel-Schelde,0.0,1000000.0,1000000.0,2000000.0,2026;2027,2026,21004,Brussel
gip-0315,Diversen en recurrente kosten,Digitalisering en databeheer,Agentschap voor Maritieme Dienstverlening en Kust,Beheer en onderhoud Informatie Systemen,Beheer en onderhoud Informatie Systemen,Vlaanderen,40000.0,40000.0,40000.0,120000.0,2025;2026;2027,2025,,
gip-0316,Diversen en recurrente kosten,Digitalisering en databeheer,Agentschap voor Maritieme Dienstverlening en Kust,Modernisatie ICT omgeving en process automatisatie via ICT applicatie ontwikkeling,Modernisatie ICT omgeving (maximaal/radicaal digitaal) en applicatie ontwikkeling ter verhoging van efficientie en aanleveren van data aan derden en burger.,Vlaanderen,1082000.0,765000.0,665000.0,2512000.0,2025;2026;2027,2025,,
gip-0317,Diversen en recurrente kosten,Digitalisering en databeheer,Agentschap voor Maritieme Dienstverlening en Kust,Monitoring en modellering referentievlakken en stroomatlassen,Monitoring en modellering referentievlakken en stroomatlassen,Vlaanderen,270000.0,0.0,250000.0,520000.0,2025;2027,2025,,
gip-0318,Diversen en recurrente kosten,Digitalisering en databeheer,Agentschap voor Maritieme Dienstverlening en Kust,Samenwerkingsovereenkomst KMI - kustweerbericht,Samenwerkingsovereenkomst KMI - kustweerbericht,Vlaanderen,865000.0,865000.0,865000.0,2595000.0,2025;2026;2027,2025,,
gip-0319,Diversen en recurrente kosten,Digitalisering en databeheer,Agentschap voor Maritieme Dienstverlening en Kust,Speciale leveringen hard- en software ICT-dienstverlener VO buiten normale onderhoud,Speciale leveringen hard- en software ICT-dienstverlener VO buiten normale onderhoud,Vlaanderen,105000.0,30000.0,30000.0,165000.0,2025;2026;2027,2025,,
gip-0320,Diversen en recurrente kosten,Digitalisering en databeheer,Agentschap Wegen En Verkeer,"Digitale strategie (technische applicaties, beveiliging en privacy, netwerk en telematica)",Uitvoering,Vlaanderen,9975000.0,12375000.0,12275000.0,34625000.0,2025;2026;2027,2025,,
gip-0321,Diversen en recurrente kosten,Digitalisering en databeheer,Agentschap Wegen En Verkeer,Investeringen in het kabelnetwerk,Uitvoering,Vlaanderen,2000000.0,2000000.0,2000000.0,6000000.0,2025;2026;2027,2025,,
gip-0322,Diversen en recurrente kosten,Digitalisering en databeheer,Agentschap Wegen En Verkeer,Investeringen in Verkeerscentrum,Uitvoering,Vlaanderen,2000000.0,2000000.0,2000000.0,6000000.0,2025;2026;2027,2025,,
gip-0323,Diversen en recurrente kosten,Digitalisering en databeheer,De Lijn,digitale radio,digitale radio,Vlaanderen,1810000.0,0.0,0.0,1810000.0,2025,2025,,
gip-0324,Diversen en recurrente kosten,Digitalisering en databeheer,De Lijn,Enveloppe ICT,Enveloppe ICT,Vlaanderen,5064051.45,6500000.0,6500000.0,18064051.45,2025;2026;2027,2025,,
gip-0325,Diversen en recurrente kosten,Digitalisering en databeheer,De Lijn,IT aan boord van het voertuig,IT aan boord van het voertuig,Vlaanderen,5234345.0,7784551.0,8631308.0,21650204.0,2025;2026;2027,2025,,
gip-0326,Diversen en recurrente kosten,Digitalisering en databeheer,De Lijn,Strategische projecten,"Strategische investeringen - ERP (maintenance, support)",Vlaanderen,8400000.0,6000000.0,6000000.0,20400000.0,2025;2026;2027,2025,,
gip-0327,Diversen en recurrente kosten,Digitalisering en databeheer,De Lijn,Strategische projecten,Strategische investeringen - Overige (transversaal),Vlaanderen,2220000.0,1000000.0,1000000.0,4220000.0,2025;2026;2027,2025,,
gip-0328,Diversen en recurrente kosten,Digitalisering en databeheer,De Lijn,Strategische projecten,Strategische investeringen - Planningsefficientie,Vlaanderen,2869512.0,2869512.0,2869512.0,8608536.0,2025;2026;2027,2025,,
gip-0329,Diversen en recurrente kosten,Digitalisering en databeheer,De Vlaamse Waterweg,Investeren in ondersteunende ICT-platformen,Investeren in ondersteunende ICT-platformen,Vlaanderen,3205000.0,3030000.0,985000.0,7220000.0,2025;2026;2027,2025,,
gip-0330,Diversen en recurrente kosten,Diverse/prijsherzieningen/verrekenin gen,Buffer voor diversen/onteigeningen/prijsherzieningen,Buffer voor diversen/prijsherzieningen,Buffer voor diversen/prijsherzieningen,Vlaanderen,14887853.0,42320397.0,25673850.0,82882100.0,2025;2026;2027,2025,,
gip-0331,Diversen en recurrente kosten,Externe ondersteuning,Agentschap voor Maritieme Dienstverlening en Kust,Kustwacht,Kustwacht,Vlaanderen,100000.0,100000.0,100000.0,300000.0,2025;2026;2027,2025,,
gip-0332,Diversen en recurrente kosten,Externe ondersteuning,Agentschap voor Maritieme Dienstverlening en Kust,Structurele initiatieven ihkv optimalisatie samenwerking en dienstverlening MDK,Structurele initiatieven ihkv optimalisatie samenwerking en dienstverlening MDK,Vlaanderen,1000000.0,1000000.0,1000000.0,3000000.0,2025;2026;2027,2025,,
gip-0333,Diversen en recurrente kosten,Externe ondersteuning,Agentschap Wegen En Verkeer,"Betaling diensten andere entiteiten (Nexperta, doorrekening dMOW voor opname taken, ondersteuning aan aankoopcomité)",Uitvoering,Vlaanderen,2200000.0,2200000.0,2200000.0,6600000.0,2025;2026;2027,2025,,
gip-0334,Diversen en recurrente kosten,Externe ondersteuning,Agentschap Wegen En Verkeer,"Externe ondersteuning (bereikbaarheidsadviseur, verkeerstellingen, bodemsanering, sloopopvolgingsplannen, studies voor EC, controlewaterpassingen, bruginspecties,CADontwerp,...)",Uitvoering,Vlaanderen,17500000.0,18450000.0,18920000.0,54870000.0,2025;2026;2027,2025,,
gip-0335,Diversen en recurrente kosten,Externe ondersteuning,Agentschap Wegen En Verkeer,Kapitaaloverdracht aan VLM voor grondenbanken,Uitvoering,Vlaanderen,500000.0,500000.0,500000.0,1500000.0,2025;2026;2027,2025,,
gip-0336,Diversen en recurrente kosten,Externe ondersteuning,Agentschap Wegen En Verkeer,Overdracht ikv grondenbanken,Overdracht ikv grondenbanken,Vlaanderen,0.0,1000000.0,1000000.0,2000000.0,2026;2027,2026,,
gip-0337,Diversen en recurrente kosten,Externe ondersteuning,De Vlaamse Waterweg,Diverse (Technische ondersteuning),Diverse (Technische ondersteuning),Vlaanderen,5000000.0,5000000.0,5000000.0,15000000.0,2025;2026;2027,2025,,
gip-0338,Diversen en recurrente kosten,Externe ondersteuning,Departement Mobiliteit en Openbare Werken,Technische ondersteuning en Milieuzorg via raamovereenkomsten en middelenverbintenissen,Technische ondersteuning en Milieuzorg via raamovereenkomsten en middelenverbintenissen,Zeehavenoverschrijdend,7040000.0,7690000.0,6790000.0,21520000.0,2025;2026;2027,2025,,
gip-0339,Diversen en recurrente kosten,"Prijsherzieningen, verrekeningen, kleine uitgaven",Agentschap voor Maritieme Dienstverlening en Kust,Investeringen in cybersecurity (incl. NIS2),Investeringen in cybersecurity (incl. NIS2),Vlaanderen,2154000.0,750000.0,750000.0,3654000.0,2025;2026;2027,2025,,
gip-0340,Diversen en recurrente kosten,"Prijsherzieningen, verrekeningen, kleine uitgaven",Agentschap voor Maritieme Dienstverlening en Kust,Nieuwe en vervanging verouderde apparatuur hydrografie en hydrometeo,Nieuwe en vervanging verouderde apparatuur hydrografie en hydrometeo,Vlaanderen,1055000.0,250000.0,250000.0,1555000.0,2025;2026;2027,2025,,
gip-0341,Diversen en recurrente kosten,"Prijsherzieningen, verrekeningen, kleine uitgaven",Agentschap Wegen En Verkeer,"Diversen, onteigeningen en verrekeningen",Uitvoering,Vlaanderen,57779061.0,0.0,0.0,57779061.0,2025,2025,,
gip-0342,Diversen en recurrente kosten,"Prijsherzieningen, verrekeningen, kleine uitgaven",De Lijn,Herstelling en restauratie historisch patrimonium,Herstelling en restauratie historisch patrimonium,Vlaanderen,187500.0,187500.0,187500.0,562500.0,2025;2026;2027,2025,,
gip-0343,Diversen en recurrente kosten,"Prijsherzieningen, verrekeningen, kleine uitgaven",De Lijn,Raamovereenkomst Grondonderzoek,Raamovereenkomst Grondonderzoek,Vlaanderen,100000.0,100000.0,100000.0,300000.0,2025;2026;2027,2025,,
gip-0344,Diversen en recurrente kosten,"Prijsherzieningen, verrekeningen, kleine uitgaven",De Lijn,Raamovereenkomst veiligheidscoördinatie vanaf 2018,Raamovereenkomst veiligheidscoördinatie vanaf 2018,Vlaanderen,125000.0,125000.0,125000.0,375000.0,2025;2026;2027,2025,,
gip-0345,Diversen en recurrente kosten,"Prijsherzieningen, verrekeningen, kleine uitgaven",De Lijn,Verzekering Alle Bouwplaats Risico's ABR raamovereenkomst 2016- 2022,Verzekering Alle Bouwplaats Risico's ABR raamovereenkomst 2016- 2022,Vlaanderen,90000.0,90000.0,90000.0,270000.0,2025;2026;2027,2025,,
gip-0346,Diversen en recurrente kosten,"Prijsherzieningen, verrekeningen, kleine uitgaven",Departement Mobiliteit en Openbare Werken,"Betaling diverse heffingen (milieu, onroerend goed,…)","Betaling diverse heffingen (milieu, onroerend goed,…)",Zeehavenoverschrijdend,800000.0,800000.0,800000.0,2400000.0,2025;2026;2027,2025,,
