period_end,period_year,period_month,period_label,period_short,hoofdberoepsgroep,beroepsgroep,beroep,vacatures,source_file
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Interieurarchitect interieurvormgever,6,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Landmeter,2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Projectleider bouw en openbare werken,40,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Veiligheidscoördinator,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Werfbediende,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwtechnici,Werfleider,85,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,"Aansluiter van waterleidingen, rioleringen en warmtenetten",2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Asbestverwijderaar,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Bekister-betonneerder,32,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Beveiligingstechnicus,18,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Brandertechnicus,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Daktimmerman,14,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Dakwerker,99,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Datacommunicatie- en netwerktechnicus,34,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Dekvloerlegger,8,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Elektrotechnisch installateur,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Gevelrenoveerder-betonhersteller,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Glaswerker,8,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Industrieel isolatiewerker,6,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Installateur elektrotechnische basiscomponenten,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Installateur energiemanagementsystemen,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Installateur nutsvoorzieningen,11,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Interieurbouwer,30,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Isoleerder ruwbouw en dak,9,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Medewerker ruwbouw,52,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Metselaar,97,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Monteur installatietechnieken,162,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Natuursteenbewerker,14,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Onderhoudsmedewerker gebouwen,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser binnenschrijnwerk,27,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser buitenschrijnwerk,76,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser van boven- en ondergrondse leidingen,8,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser van houten vloerbedekking,7,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Plaatser van soepele vloerbekledingen,2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Rioollegger,2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Schilder-decorateur,25,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Schrijnwerker houtbouw,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Steigerbouwer,58,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Stukadoor,32,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Technicus hernieuwbare energietechnieken,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Technicus installatietechnieken,15,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Vloerder-tegelzetter,19,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Voeger,8,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Bouwvakkers,Wegenwerker,48,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener grondverzetmachines,29,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener machines horizontale boringen,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Bediener machines verticale boringen,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Kraanbestuurder,17,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Bouwberoepen,Machinisten en kraanmannen,Torenkraanbediener,9,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Experts vastgoed,Vastgoedpromotor,2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Juridische dienstverleners,Juridisch medewerker,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Juridische dienstverleners,Jurist,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Persoonlijke dienstverleners,Conciërge,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Huishoudhulp-poetshulp,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Industrieel reiniger,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Ruitenwasser,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Dienstverlenende beroepen,Schoonmaak- en onderhoudspersoneel,Schoonmaker van ruimten en lokalen,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Handels- en verkoopberoepen,Verkooppersoneel,Winkelverkoper,28,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2B,33,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Handels- en verkoopberoepen,Vertegenwoordigers,Vertegenwoordiger B2C,8,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Horecaberoepen,Horecapersoneel,Maître d'hôtel,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Beoefenaars van ambachten,Ambachtelijk metaalbewerker,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Industrieel schilder,17,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Ontginner gassen en vloeistoffen,2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productiemedewerker,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Productieoperator elektrische en elektronische componenten,6,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,"Productieoperator van stortbeton, cement, asfalt en granulaten",5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Regelaar-afsteller van productie-installaties,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Uitvoerder van werken op hoogte,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Diverse productiemedewerkers en operatoren,Verpakkingsoperator,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Drukkers,Operator print & sign,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Expert productieproces en -methodes,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel elektromecanicien,65,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel laborant,2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Industrieel onderhoudstechnicus,6,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Koeltechnicus,19,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Lifttechnicus,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Onderhoudstechnicus industriële automatisering,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Ontwerper industriële automatisering,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Productieplanner,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Regeltechnicus klimatisatie,26,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Technicus elektro en elektronica,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Technicus elektronische installaties,17,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Industriële technici,Werkvoorbereider,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Machinaal houtbewerker,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Meubelmaker,9,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Operator CNC-gestuurde houtbewerkingsmachines,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Medewerkers houtindustrie,Werkplaatsschrijnwerker,21,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Bordenbouwer - Elektromonteur machinebouw,10,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Monteurs en installateurs elektrotechniek,Elektrotechnicus,159,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller plaatbewerking,6,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Insteller-omsteller verspaning,4,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Machinebouwer,7,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Manueel lasser,27,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Monteur staalconstructies,11,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Operator montage en assemblage,40,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Pijpfitter,16,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Productieoperator metaal,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Professionals in de metaalindustrie,Rigger-monteerder,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Afdelingsverantwoordelijke productie,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Productiemanager,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Projectmanager engineering,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Teamleader productie,4,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke beheer en onderhoud van voertuigen,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke industrieel onderhoud,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Technisch leidinggevenden,Verantwoordelijke kwaliteitscontrole,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Tekenaars en vormgevers,Grafisch vormgever,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Tekenaars en vormgevers,"Tekenaar-ontwerper elektriciteit, elektronica",2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Tekenaars en vormgevers,Tekenaar-ontwerper mechanica,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van personenwagens en lichte bedrijfsvoertuigen,2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Onderhoudsmecanicien van zware bedrijfsvoertuigen,6,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,Plaatwerker carrosserie,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Industriële beroepen en ambachten,Voer- en werktuigherstellers,"Technicus werf-, landbouw- en hefmachines",3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker loonwerk,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker paardenhouderij,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Medewerker tuin- en groenaanleg en -onderhoud,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,"Land-, tuin- en bosbouw- en visserijberoepen","Land-, tuin- en bosbouwers en vissers",Verantwoordelijke tuin- en groenaanleg en -onderhoud,2,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,"Medische, paramedische en verzorgende beroepen","Verpleegkundigen, vroedvrouwen en zorgpersoneel",Persoonlijk assistent,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Accountants,Accountant,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Accountants,Assistent accountancy,5,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Accountants,Credit collector,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Managementassistent,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Onthaalmedewerker,0,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Polyvalent administratief medewerker,30,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Administratief medewerkers,Technisch-administratief medewerker,18,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Business en financial controller,3,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Milieucoördinator,1,vacatures_eoy_since_2011_all-20.xlsx
2016-02-29,2016,2,februari 2016,Feb 2016,Organisatieondersteunende en kennisberoepen,Bedrijfsadviseurs,Preventieadviseur,2,vacatures_eoy_since_2011_all-20.xlsx
