y,r,p,n1,fr,s1,s2,s3,s4,s5,r1,r2,r3,r4,r5
2016,3000,90000,E,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2016,3000,90000,F,325,301,284.0,269.0,262.0,240.0,0.9261538462,0.8738461538,0.8276923077,0.8061538462,0.7384615385
2016,3000,90000,G,491,444,403.0,369.0,348.0,320.0,0.9042769857,0.8207739308,0.7515274949,0.7087576375,0.6517311609
2016,3000,90000,H,37,31,27.0,25.0,23.0,21.0,0.8378378378,0.7297297297,0.6756756757,0.6216216216,0.5675675676
2016,3000,90000,I,199,178,155.0,136.0,125.0,110.0,0.8944723618,0.7788944724,0.6834170854,0.6281407035,0.5527638191
2016,3000,90000,J,126,110,101.0,93.0,82.0,75.0,0.873015873,0.8015873016,0.7380952381,0.6507936508,0.5952380952
2016,3000,90000,K,63,61,60.0,59.0,59.0,57.0,0.9682539683,0.9523809524,0.9365079365,0.9365079365,0.9047619048
2016,3000,90000,L,80,75,69.0,67.0,63.0,60.0,0.9375,0.8625,0.8375,0.7875,0.75
2016,3000,90000,M,465,432,394.0,375.0,355.0,329.0,0.9290322581,0.847311828,0.8064516129,0.7634408602,0.7075268817
2016,3000,90000,N,243,221,212.0,198.0,182.0,171.0,0.9094650206,0.8724279835,0.8148148148,0.7489711934,0.7037037037
2016,3000,90000,O,3,2,2.0,2.0,2.0,1.0,0.6666666667,0.6666666667,0.6666666667,0.6666666667,0.3333333333
2016,3000,90000,P,118,101,92.0,87.0,85.0,83.0,0.8559322034,0.7796610169,0.7372881356,0.7203389831,0.7033898305
2016,3000,90000,Q,215,201,190.0,182.0,176.0,170.0,0.9348837209,0.8837209302,0.8465116279,0.8186046512,0.7906976744
2016,3000,90000,R,98,92,83.0,74.0,69.0,65.0,0.9387755102,0.8469387755,0.7551020408,0.7040816327,0.6632653061
2016,3000,90000,S,225,203,187.0,168.0,161.0,149.0,0.9022222222,0.8311111111,0.7466666667,0.7155555556,0.6622222222
2016,3000,90000,T,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2016,4000,,A,20,20,15.0,15.0,15.0,14.0,1.0,0.75,0.75,0.75,0.7
2016,4000,,C,250,227,201.0,191.0,177.0,165.0,0.908,0.804,0.764,0.708,0.66
2016,4000,,D,20,18,18.0,16.0,15.0,14.0,0.9,0.9,0.8,0.75,0.7
2016,4000,,E,5,5,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0
2016,4000,,F,1763,1605,1446.0,1323.0,1217.0,1119.0,0.910380034,0.8201928531,0.7504254112,0.6903006239,0.6347135564
2016,4000,,G,1402,1240,1101.0,988.0,907.0,842.0,0.8844507846,0.7853067047,0.7047075606,0.6469329529,0.6005706134
2016,4000,,H,457,403,355.0,311.0,285.0,260.0,0.8818380744,0.7768052516,0.6805251641,0.6236323851,0.5689277899
2016,4000,,I,764,700,624.0,549.0,486.0,454.0,0.9162303665,0.8167539267,0.7185863874,0.6361256545,0.5942408377
2016,4000,,J,820,722,658.0,601.0,568.0,526.0,0.8804878049,0.8024390244,0.7329268293,0.6926829268,0.6414634146
2016,4000,,K,122,116,112.0,103.0,98.0,93.0,0.9508196721,0.9180327869,0.8442622951,0.8032786885,0.762295082
2016,4000,,L,345,328,309.0,298.0,284.0,274.0,0.9507246377,0.8956521739,0.8637681159,0.8231884058,0.7942028986
2016,4000,,M,2577,2318,2074.0,1873.0,1763.0,1642.0,0.8994955374,0.8048117967,0.726814125,0.684128832,0.6371750097
2016,4000,,N,706,617,544.0,492.0,458.0,436.0,0.8739376771,0.7705382436,0.6968838527,0.6487252125,0.6175637394
2016,4000,,O,10,8,7.0,7.0,7.0,7.0,0.8,0.7,0.7,0.7,0.7
2016,4000,,P,290,262,241.0,223.0,211.0,201.0,0.9034482759,0.8310344828,0.7689655172,0.7275862069,0.6931034483
2016,4000,,Q,398,382,357.0,336.0,324.0,309.0,0.959798995,0.8969849246,0.8442211055,0.8140703518,0.7763819095
2016,4000,,R,314,295,267.0,253.0,242.0,232.0,0.9394904459,0.8503184713,0.8057324841,0.7707006369,0.7388535032
2016,4000,,S,405,366,332.0,303.0,283.0,269.0,0.9037037037,0.8197530864,0.7481481481,0.6987654321,0.6641975309
2016,4000,,T,6,6,5.0,4.0,3.0,3.0,1.0,0.8333333333,0.6666666667,0.5,0.5
2017,2000,10000,A,164,154,139.0,133.0,131.0,123.0,0.9390243902,0.8475609756,0.8109756098,0.7987804878,0.75
2017,2000,10000,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,2000,10000,C,548,492,450.0,416.0,379.0,359.0,0.897810219,0.8211678832,0.7591240876,0.6916058394,0.6551094891
2017,2000,10000,D,30,24,17.0,12.0,11.0,9.0,0.8,0.5666666667,0.4,0.3666666667,0.3
2017,2000,10000,E,17,16,16.0,16.0,15.0,15.0,0.9411764706,0.9411764706,0.9411764706,0.8823529412,0.8823529412
2017,2000,10000,F,1484,1372,1269.0,1175.0,1068.0,982.0,0.9245283019,0.8551212938,0.7917789757,0.7196765499,0.6617250674
2017,2000,10000,G,2028,1748,1512.0,1369.0,1268.0,1161.0,0.8619329389,0.7455621302,0.6750493097,0.6252465483,0.5724852071
2017,2000,10000,H,387,322,277.0,239.0,219.0,207.0,0.8320413437,0.7157622739,0.6175710594,0.5658914729,0.5348837209
2017,2000,10000,I,938,850,764.0,680.0,605.0,547.0,0.9061833689,0.8144989339,0.7249466951,0.644989339,0.5831556503
2017,2000,10000,J,1035,933,857.0,781.0,726.0,674.0,0.9014492754,0.8280193237,0.754589372,0.7014492754,0.6512077295
2017,2000,10000,K,160,155,145.0,139.0,132.0,127.0,0.96875,0.90625,0.86875,0.825,0.79375
2017,2000,10000,L,452,425,392.0,369.0,342.0,322.0,0.9402654867,0.8672566372,0.8163716814,0.7566371681,0.7123893805
2017,2000,10000,M,3012,2760,2539.0,2358.0,2186.0,2019.0,0.9163346614,0.8429614874,0.7828685259,0.7257636122,0.6703187251
2017,2000,10000,N,1025,928,836.0,763.0,703.0,645.0,0.9053658537,0.8156097561,0.7443902439,0.6858536585,0.6292682927
2017,2000,10000,O,7,7,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0
2017,2000,10000,P,539,486,421.0,387.0,361.0,341.0,0.9016697588,0.7810760668,0.7179962894,0.6697588126,0.6326530612
2017,2000,10000,Q,632,573,521.0,490.0,454.0,434.0,0.9066455696,0.8243670886,0.7753164557,0.7183544304,0.6867088608
2017,2000,10000,R,739,684,624.0,568.0,523.0,481.0,0.9255751015,0.8443843031,0.7686062246,0.7077131258,0.650879567
2017,2000,10000,S,986,873,771.0,701.0,655.0,612.0,0.8853955375,0.7819472617,0.7109533469,0.6643002028,0.6206896552
2017,2000,10000,T,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2017,2000,10000,X,11,6,6.0,6.0,6.0,6.0,0.5454545455,0.5454545455,0.5454545455,0.5454545455,0.5454545455
2017,2000,20001,A,100,98,93.0,89.0,87.0,87.0,0.98,0.93,0.89,0.87,0.87
2017,2000,20001,B,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2017,2000,20001,C,266,236,210.0,194.0,183.0,173.0,0.8872180451,0.7894736842,0.7293233083,0.6879699248,0.6503759398
2017,2000,20001,D,29,23,19.0,17.0,17.0,16.0,0.7931034483,0.6551724138,0.5862068966,0.5862068966,0.5517241379
2017,2000,20001,E,7,7,6.0,6.0,6.0,6.0,1.0,0.8571428571,0.8571428571,0.8571428571,0.8571428571
2017,2000,20001,F,677,637,576.0,527.0,500.0,462.0,0.940915805,0.8508124077,0.7784342688,0.7385524372,0.682422452
2017,2000,20001,G,903,787,689.0,643.0,597.0,546.0,0.8715393134,0.7630121816,0.7120708749,0.6611295681,0.6046511628
2017,2000,20001,H,265,234,205.0,179.0,162.0,149.0,0.8830188679,0.7735849057,0.6754716981,0.6113207547,0.5622641509
2017,2000,20001,I,346,326,293.0,264.0,238.0,216.0,0.9421965318,0.8468208092,0.7630057803,0.6878612717,0.6242774566
2017,2000,20001,J,676,606,561.0,517.0,484.0,452.0,0.8964497041,0.8298816568,0.7647928994,0.7159763314,0.6686390533
2017,2000,20001,K,80,77,74.0,65.0,60.0,58.0,0.9625,0.925,0.8125,0.75,0.725
2017,2000,20001,L,230,223,208.0,195.0,175.0,160.0,0.9695652174,0.9043478261,0.847826087,0.7608695652,0.6956521739
2017,2000,20001,M,1858,1713,1594.0,1470.0,1361.0,1267.0,0.9219590958,0.857911733,0.7911733046,0.7325080732,0.6819160388
2017,2000,20001,N,723,660,607.0,564.0,520.0,488.0,0.9128630705,0.8395573997,0.7800829876,0.7192254495,0.6749654219
2017,2000,20001,O,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2017,2000,20001,P,360,323,286.0,263.0,248.0,231.0,0.8972222222,0.7944444444,0.7305555556,0.6888888889,0.6416666667
2017,2000,20001,Q,442,416,396.0,371.0,353.0,340.0,0.9411764706,0.8959276018,0.8393665158,0.7986425339,0.7692307692
2017,2000,20001,R,410,387,357.0,331.0,317.0,299.0,0.943902439,0.8707317073,0.8073170732,0.7731707317,0.7292682927
2017,2000,20001,S,497,444,403.0,363.0,341.0,322.0,0.893360161,0.8108651911,0.7303822938,0.6861167002,0.6478873239
2017,2000,20001,T,3,2,1.0,1.0,1.0,0.0,0.6666666667,0.3333333333,0.3333333333,0.3333333333,0.0
2017,2000,20001,X,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2017,2000,30000,A,196,189,178.0,172.0,169.0,166.0,0.9642857143,0.9081632653,0.8775510204,0.862244898,0.8469387755
2017,2000,30000,C,427,389,354.0,321.0,300.0,280.0,0.9110070258,0.8290398126,0.7517564403,0.7025761124,0.6557377049
2017,2000,30000,D,11,8,4.0,3.0,3.0,3.0,0.7272727273,0.3636363636,0.2727272727,0.2727272727,0.2727272727
2017,2000,30000,E,10,9,9.0,9.0,7.0,7.0,0.9,0.9,0.9,0.7,0.7
2017,2000,30000,F,1194,1138,1066.0,988.0,927.0,872.0,0.9530988275,0.8927973199,0.8274706868,0.7763819095,0.730318258
2017,2000,30000,G,1183,1048,927.0,849.0,781.0,725.0,0.8858833474,0.7836010144,0.7176669484,0.6601859679,0.6128486898
2017,2000,30000,H,171,151,130.0,121.0,115.0,105.0,0.8830409357,0.7602339181,0.7076023392,0.6725146199,0.6140350877
2017,2000,30000,I,617,563,495.0,444.0,403.0,373.0,0.9124797407,0.8022690438,0.7196110211,0.6531604538,0.6045380875
2017,2000,30000,J,428,376,334.0,303.0,281.0,261.0,0.8785046729,0.7803738318,0.7079439252,0.6565420561,0.6098130841
2017,2000,30000,K,124,121,112.0,101.0,98.0,89.0,0.9758064516,0.9032258065,0.814516129,0.7903225806,0.7177419355
2017,2000,30000,L,323,304,285.0,268.0,247.0,234.0,0.9411764706,0.8823529412,0.8297213622,0.7647058824,0.7244582043
2017,2000,30000,M,1587,1474,1383.0,1303.0,1233.0,1162.0,0.9287964713,0.8714555766,0.8210459987,0.7769376181,0.7321991178
2017,2000,30000,N,602,545,484.0,449.0,415.0,390.0,0.9053156146,0.803986711,0.7458471761,0.6893687708,0.6478405316
2017,2000,30000,O,4,4,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
2017,2000,30000,P,274,243,214.0,200.0,177.0,167.0,0.8868613139,0.7810218978,0.7299270073,0.6459854015,0.6094890511
2017,2000,30000,Q,444,415,385.0,357.0,341.0,322.0,0.9346846847,0.8671171171,0.8040540541,0.768018018,0.7252252252
2017,2000,30000,R,555,505,461.0,423.0,394.0,365.0,0.9099099099,0.8306306306,0.7621621622,0.7099099099,0.6576576577
2017,2000,30000,S,556,505,442.0,409.0,377.0,352.0,0.9082733813,0.7949640288,0.7356115108,0.678057554,0.6330935252
2017,2000,30000,T,3,2,1.0,1.0,1.0,1.0,0.6666666667,0.3333333333,0.3333333333,0.3333333333,0.3333333333
2017,2000,30000,X,7,6,6.0,6.0,6.0,6.0,0.8571428571,0.8571428571,0.8571428571,0.8571428571,0.8571428571
2017,2000,40000,A,157,153,149.0,142.0,139.0,132.0,0.974522293,0.949044586,0.9044585987,0.8853503185,0.8407643312
2017,2000,40000,C,416,384,346.0,323.0,302.0,273.0,0.9230769231,0.8317307692,0.7764423077,0.7259615385,0.65625
2017,2000,40000,D,18,13,9.0,9.0,6.0,6.0,0.7222222222,0.5,0.5,0.3333333333,0.3333333333
2017,2000,40000,E,9,7,7.0,7.0,7.0,6.0,0.7777777778,0.7777777778,0.7777777778,0.7777777778,0.6666666667
2017,2000,40000,F,1102,1023,945.0,880.0,828.0,767.0,0.9283121597,0.8575317604,0.7985480944,0.7513611615,0.6960072595
2017,2000,40000,G,1104,965,850.0,775.0,714.0,658.0,0.8740942029,0.7699275362,0.7019927536,0.6467391304,0.5960144928
2017,2000,40000,H,255,213,178.0,148.0,135.0,117.0,0.8352941176,0.6980392157,0.5803921569,0.5294117647,0.4588235294
2017,2000,40000,I,592,528,460.0,410.0,381.0,350.0,0.8918918919,0.777027027,0.6925675676,0.6435810811,0.5912162162
2017,2000,40000,J,663,579,505.0,463.0,428.0,394.0,0.8733031674,0.7616892911,0.6983408748,0.6455505279,0.5942684766
2017,2000,40000,K,143,134,117.0,108.0,104.0,100.0,0.9370629371,0.8181818182,0.7552447552,0.7272727273,0.6993006993
2017,2000,40000,L,315,299,278.0,258.0,248.0,232.0,0.9492063492,0.8825396825,0.819047619,0.7873015873,0.7365079365
2017,2000,40000,M,1962,1816,1662.0,1561.0,1466.0,1358.0,0.9255861366,0.8470948012,0.7956167176,0.747196738,0.6921508665
2017,2000,40000,N,647,582,517.0,473.0,438.0,415.0,0.8995363215,0.799072643,0.7310664606,0.6769706337,0.6414219474
2017,2000,40000,O,6,6,4.0,4.0,3.0,3.0,1.0,0.6666666667,0.6666666667,0.5,0.5
2017,2000,40000,P,310,270,241.0,215.0,186.0,168.0,0.8709677419,0.7774193548,0.6935483871,0.6,0.5419354839
2017,2000,40000,Q,465,421,387.0,352.0,327.0,307.0,0.9053763441,0.8322580645,0.7569892473,0.7032258065,0.6602150538
2017,2000,40000,R,550,499,458.0,413.0,390.0,361.0,0.9072727273,0.8327272727,0.7509090909,0.7090909091,0.6563636364
2017,2000,40000,S,671,586,529.0,484.0,437.0,397.0,0.8733233979,0.7883755589,0.7213114754,0.651266766,0.5916542474
2017,2000,40000,T,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,2000,40000,X,7,4,4.0,4.0,4.0,4.0,0.5714285714,0.5714285714,0.5714285714,0.5714285714,0.5714285714
2017,2000,70000,A,88,83,82.0,76.0,70.0,68.0,0.9431818182,0.9318181818,0.8636363636,0.7954545455,0.7727272727
2017,2000,70000,C,235,215,192.0,182.0,166.0,153.0,0.914893617,0.8170212766,0.7744680851,0.7063829787,0.6510638298
2017,2000,70000,D,13,11,8.0,6.0,5.0,4.0,0.8461538462,0.6153846154,0.4615384615,0.3846153846,0.3076923077
2017,2000,70000,E,8,8,8.0,8.0,8.0,7.0,1.0,1.0,1.0,1.0,0.875
2017,2000,70000,F,628,589,543.0,507.0,460.0,428.0,0.9378980892,0.8646496815,0.8073248408,0.7324840764,0.6815286624
2017,2000,70000,G,701,607,524.0,485.0,453.0,422.0,0.8659058488,0.7475035663,0.6918687589,0.6462196862,0.6019971469
2017,2000,70000,H,82,71,66.0,58.0,53.0,49.0,0.8658536585,0.8048780488,0.7073170732,0.6463414634,0.5975609756
2017,2000,70000,I,320,288,253.0,233.0,216.0,195.0,0.9,0.790625,0.728125,0.675,0.609375
2017,2000,70000,J,314,263,228.0,216.0,203.0,184.0,0.8375796178,0.7261146497,0.6878980892,0.6464968153,0.5859872611
2017,2000,70000,K,51,49,46.0,42.0,39.0,34.0,0.9607843137,0.9019607843,0.8235294118,0.7647058824,0.6666666667
2017,2000,70000,L,125,117,108.0,103.0,89.0,86.0,0.936,0.864,0.824,0.712,0.688
2017,2000,70000,M,781,719,670.0,628.0,581.0,549.0,0.9206145967,0.8578745198,0.8040973111,0.7439180538,0.7029449424
2017,2000,70000,N,291,256,225.0,214.0,198.0,187.0,0.8797250859,0.7731958763,0.735395189,0.6804123711,0.6426116838
2017,2000,70000,O,2,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
2017,2000,70000,P,152,135,124.0,111.0,108.0,93.0,0.8881578947,0.8157894737,0.7302631579,0.7105263158,0.6118421053
2017,2000,70000,Q,214,199,181.0,170.0,163.0,150.0,0.9299065421,0.8457943925,0.7943925234,0.761682243,0.7009345794
2017,2000,70000,R,246,232,215.0,204.0,193.0,175.0,0.9430894309,0.8739837398,0.8292682927,0.7845528455,0.7113821138
2017,2000,70000,S,384,338,297.0,276.0,256.0,240.0,0.8802083333,0.7734375,0.71875,0.6666666667,0.625
2017,2000,70000,T,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2017,2000,70000,X,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2017,3000,20002,A,68,60,57.0,55.0,52.0,49.0,0.8823529412,0.8382352941,0.8088235294,0.7647058824,0.7205882353
2017,3000,20002,B,2,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2017,3000,20002,C,152,144,134.0,120.0,110.0,103.0,0.9473684211,0.8815789474,0.7894736842,0.7236842105,0.6776315789
2017,3000,20002,D,6,5,5.0,5.0,5.0,5.0,0.8333333333,0.8333333333,0.8333333333,0.8333333333,0.8333333333
2017,3000,20002,E,5,5,5.0,4.0,4.0,4.0,1.0,1.0,0.8,0.8,0.8
2017,3000,20002,F,358,335,306.0,285.0,265.0,239.0,0.9357541899,0.8547486034,0.7960893855,0.7402234637,0.6675977654
2017,3000,20002,G,437,391,344.0,317.0,287.0,264.0,0.8947368421,0.7871853547,0.7254004577,0.6567505721,0.6041189931
2017,3000,20002,H,69,57,50.0,43.0,38.0,36.0,0.8260869565,0.7246376812,0.6231884058,0.5507246377,0.5217391304
2017,3000,20002,I,149,138,123.0,117.0,105.0,98.0,0.9261744966,0.8255033557,0.7852348993,0.7046979866,0.6577181208
2017,3000,20002,J,255,238,215.0,202.0,186.0,175.0,0.9333333333,0.8431372549,0.7921568627,0.7294117647,0.6862745098
2017,3000,20002,K,38,37,37.0,37.0,37.0,35.0,0.9736842105,0.9736842105,0.9736842105,0.9736842105,0.9210526316
2017,3000,20002,L,127,118,110.0,106.0,99.0,89.0,0.9291338583,0.8661417323,0.8346456693,0.7795275591,0.7007874016
2017,3000,20002,M,876,814,746.0,701.0,640.0,601.0,0.9292237443,0.8515981735,0.8002283105,0.7305936073,0.6860730594
2017,3000,20002,N,253,223,197.0,180.0,168.0,159.0,0.8814229249,0.7786561265,0.7114624506,0.6640316206,0.628458498
2017,3000,20002,O,2,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5
2017,3000,20002,P,179,164,144.0,136.0,131.0,122.0,0.9162011173,0.8044692737,0.7597765363,0.7318435754,0.6815642458
2017,3000,20002,Q,181,164,152.0,146.0,137.0,125.0,0.9060773481,0.8397790055,0.8066298343,0.7569060773,0.6906077348
2017,3000,20002,R,141,133,126.0,114.0,106.0,99.0,0.9432624113,0.8936170213,0.8085106383,0.7517730496,0.7021276596
2017,3000,20002,S,177,152,143.0,131.0,123.0,116.0,0.8587570621,0.8079096045,0.7401129944,0.6949152542,0.6553672316
2017,3000,20002,X,2,1,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
2017,3000,50000,A,177,171,163.0,155.0,151.0,143.0,0.9661016949,0.9209039548,0.8757062147,0.8531073446,0.8079096045
2017,3000,50000,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,3000,50000,C,276,247,227.0,211.0,201.0,188.0,0.8949275362,0.8224637681,0.7644927536,0.7282608696,0.6811594203
2017,3000,50000,D,12,12,12.0,10.0,9.0,8.0,1.0,1.0,0.8333333333,0.75,0.6666666667
2017,3000,50000,E,14,14,12.0,12.0,12.0,12.0,1.0,0.8571428571,0.8571428571,0.8571428571,0.8571428571
2017,3000,50000,F,887,818,749.0,701.0,641.0,587.0,0.9222096956,0.8444193912,0.7903043968,0.7226606539,0.6617812852
2017,3000,50000,G,1234,1033,879.0,795.0,728.0,673.0,0.8371150729,0.7123176661,0.6442463533,0.5899513776,0.5453808752
2017,3000,50000,H,161,135,118.0,110.0,100.0,86.0,0.8385093168,0.7329192547,0.6832298137,0.6211180124,0.5341614907
2017,3000,50000,I,569,483,409.0,371.0,344.0,317.0,0.848857645,0.7188049209,0.6520210896,0.60456942,0.5571177504
2017,3000,50000,J,295,254,228.0,217.0,206.0,187.0,0.8610169492,0.7728813559,0.7355932203,0.6983050847,0.6338983051
2017,3000,50000,K,57,52,50.0,49.0,46.0,46.0,0.9122807018,0.8771929825,0.8596491228,0.8070175439,0.8070175439
2017,3000,50000,L,177,160,147.0,138.0,130.0,128.0,0.9039548023,0.8305084746,0.7796610169,0.7344632768,0.7231638418
2017,3000,50000,M,881,800,734.0,696.0,652.0,606.0,0.9080590238,0.8331441544,0.7900113507,0.7400681044,0.6878547106
2017,3000,50000,N,419,360,323.0,304.0,287.0,261.0,0.8591885442,0.7708830549,0.7255369928,0.6849642005,0.6229116945
2017,3000,50000,O,7,7,7.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,0.7142857143
2017,3000,50000,P,200,179,161.0,147.0,143.0,131.0,0.895,0.805,0.735,0.715,0.655
2017,3000,50000,Q,277,246,223.0,208.0,194.0,180.0,0.8880866426,0.8050541516,0.7509025271,0.7003610108,0.6498194946
2017,3000,50000,R,243,218,198.0,187.0,180.0,167.0,0.8971193416,0.8148148148,0.7695473251,0.7407407407,0.6872427984
2017,3000,50000,S,553,471,419.0,392.0,369.0,350.0,0.8517179024,0.7576853526,0.7088607595,0.6672694394,0.6329113924
2017,3000,50000,T,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,3000,50000,X,5,3,3.0,3.0,3.0,3.0,0.6,0.6,0.6,0.6,0.6
2017,3000,60000,A,162,153,142.0,140.0,134.0,130.0,0.9444444444,0.8765432099,0.8641975309,0.8271604938,0.8024691358
2017,3000,60000,C,296,266,243.0,233.0,221.0,209.0,0.8986486486,0.8209459459,0.7871621622,0.7466216216,0.7060810811
2017,3000,60000,D,9,8,8.0,8.0,8.0,8.0,0.8888888889,0.8888888889,0.8888888889,0.8888888889,0.8888888889
2017,3000,60000,E,13,12,11.0,11.0,11.0,8.0,0.9230769231,0.8461538462,0.8461538462,0.8461538462,0.6153846154
2017,3000,60000,F,787,739,692.0,644.0,587.0,540.0,0.9390088945,0.8792884371,0.8182973316,0.7458703939,0.6861499365
2017,3000,60000,G,987,859,756.0,682.0,618.0,568.0,0.8703140831,0.7659574468,0.6909827761,0.6261398176,0.5754812563
2017,3000,60000,H,125,109,98.0,87.0,77.0,72.0,0.872,0.784,0.696,0.616,0.576
2017,3000,60000,I,536,440,387.0,343.0,309.0,282.0,0.8208955224,0.7220149254,0.6399253731,0.5764925373,0.526119403
2017,3000,60000,J,264,236,205.0,188.0,171.0,160.0,0.8939393939,0.7765151515,0.7121212121,0.6477272727,0.6060606061
2017,3000,60000,K,64,57,54.0,52.0,51.0,47.0,0.890625,0.84375,0.8125,0.796875,0.734375
2017,3000,60000,L,161,154,144.0,137.0,133.0,125.0,0.9565217391,0.8944099379,0.850931677,0.8260869565,0.7763975155
2017,3000,60000,M,1080,986,921.0,863.0,817.0,770.0,0.912962963,0.8527777778,0.7990740741,0.7564814815,0.712962963
2017,3000,60000,N,418,368,337.0,313.0,290.0,275.0,0.8803827751,0.8062200957,0.7488038278,0.6937799043,0.6578947368
2017,3000,60000,P,211,190,177.0,164.0,153.0,143.0,0.9004739336,0.8388625592,0.7772511848,0.7251184834,0.6777251185
2017,3000,60000,Q,248,224,202.0,192.0,181.0,167.0,0.9032258065,0.814516129,0.7741935484,0.7298387097,0.6733870968
2017,3000,60000,R,245,224,207.0,192.0,183.0,172.0,0.9142857143,0.8448979592,0.7836734694,0.7469387755,0.7020408163
2017,3000,60000,S,418,369,329.0,314.0,299.0,286.0,0.8827751196,0.7870813397,0.7511961722,0.7153110048,0.6842105263
2017,3000,60000,X,7,6,6.0,6.0,6.0,6.0,0.8571428571,0.8571428571,0.8571428571,0.8571428571,0.8571428571
2017,3000,80000,A,138,124,122.0,119.0,116.0,109.0,0.8985507246,0.884057971,0.8623188406,0.8405797101,0.7898550725
2017,3000,80000,C,66,59,55.0,54.0,51.0,48.0,0.8939393939,0.8333333333,0.8181818182,0.7727272727,0.7272727273
2017,3000,80000,D,3,1,1.0,1.0,1.0,1.0,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0.3333333333
2017,3000,80000,E,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,3000,80000,F,146,134,124.0,110.0,102.0,95.0,0.9178082192,0.8493150685,0.7534246575,0.698630137,0.6506849315
2017,3000,80000,G,172,146,132.0,116.0,110.0,98.0,0.8488372093,0.7674418605,0.6744186047,0.6395348837,0.5697674419
2017,3000,80000,H,16,13,12.0,12.0,10.0,9.0,0.8125,0.75,0.75,0.625,0.5625
2017,3000,80000,I,93,86,74.0,70.0,63.0,61.0,0.9247311828,0.7956989247,0.752688172,0.6774193548,0.6559139785
2017,3000,80000,J,26,20,19.0,14.0,9.0,8.0,0.7692307692,0.7307692308,0.5384615385,0.3461538462,0.3076923077
2017,3000,80000,K,10,10,10.0,6.0,5.0,5.0,1.0,1.0,0.6,0.5,0.5
2017,3000,80000,L,27,26,23.0,22.0,22.0,21.0,0.962962963,0.8518518519,0.8148148148,0.8148148148,0.7777777778
2017,3000,80000,M,151,137,124.0,117.0,106.0,100.0,0.9072847682,0.821192053,0.7748344371,0.701986755,0.6622516556
2017,3000,80000,N,88,78,77.0,68.0,64.0,62.0,0.8863636364,0.875,0.7727272727,0.7272727273,0.7045454545
2017,3000,80000,P,53,44,40.0,40.0,37.0,37.0,0.8301886792,0.7547169811,0.7547169811,0.6981132075,0.6981132075
2017,3000,80000,Q,55,51,42.0,41.0,40.0,39.0,0.9272727273,0.7636363636,0.7454545455,0.7272727273,0.7090909091
2017,3000,80000,R,46,42,39.0,37.0,36.0,35.0,0.9130434783,0.847826087,0.8043478261,0.7826086957,0.7608695652
2017,3000,80000,S,98,85,76.0,71.0,68.0,60.0,0.8673469388,0.7755102041,0.7244897959,0.693877551,0.612244898
2017,3000,90000,A,147,138,132.0,127.0,123.0,118.0,0.9387755102,0.8979591837,0.8639455782,0.8367346939,0.8027210884
2017,3000,90000,B,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2017,3000,90000,C,156,143,133.0,122.0,112.0,103.0,0.9166666667,0.8525641026,0.7820512821,0.7179487179,0.6602564103
2017,3000,90000,D,2,1,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5
2017,3000,90000,E,3,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
2017,3000,90000,F,382,362,337.0,312.0,286.0,264.0,0.9476439791,0.8821989529,0.8167539267,0.7486910995,0.6910994764
2017,3000,90000,G,502,444,400.0,367.0,344.0,312.0,0.8844621514,0.796812749,0.7310756972,0.6852589641,0.6215139442
