year,ratio_order,ratio_code,ratio_label_nl,sector_order,sector_code,sector_label_nl,dispersion_order,dispersion_code,dispersion_label_nl,scheme_order,scheme_code,scheme_label_nl,value,unit_measure,decimals,obs_status
2009,1,R001,1. Brutoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,10.12,_Z,1,A
2009,1,R001,1. Brutoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,10.85,_Z,1,A
2009,2,R002,2. Nettoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,5.06,_Z,1,A
2009,2,R002,2. Nettoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,5.21,_Z,1,A
2009,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,28.93,_Z,1,A
2009,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,25.15,_Z,1,A
2009,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,55421.64,EUR,1,A
2009,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,60679.49,EUR,1,A
2009,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,50.1,_Z,1,A
2009,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,31.24,_Z,1,A
2009,6,R006,6. Personeelskosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,67.03,_Z,1,A
2009,6,R006,6. Personeelskosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,62.05,_Z,1,A
2009,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,17.86,_Z,1,A
2009,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,23.61,_Z,1,A
2009,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,8.13,_Z,1,A
2009,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,12.25,_Z,1,A
2009,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,8.64,_Z,1,A
2009,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,6.35,_Z,1,A
2009,11,R010,10. Cashflow / Eigen vermogen (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,24.79,_Z,1,A
2009,11,R010,10. Cashflow / Eigen vermogen (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,16.41,_Z,1,A
2009,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,12.07,_Z,1,A
2009,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,10.41,_Z,1,A
2009,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,6.79,_Z,1,A
2009,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,6.08,_Z,1,A
2009,16,R013,13. Liquiditeit in ruime zin,83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,1.35,_Z,1,A
2009,16,R013,13. Liquiditeit in ruime zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,1.23,_Z,1,A
2009,17,R014,14. Liquiditeit in enge zin,83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,0.92,_Z,1,A
2009,17,R014,14. Liquiditeit in enge zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,0.98,_Z,1,A
2009,22,R019,17. Aantal dagen klantenkrediet,83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,65.92,_Z,1,A
2009,22,R019,17. Aantal dagen klantenkrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,50.26,_Z,1,A
2009,23,R020,18. Aantal dagen leverancierskrediet,83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,68.66,_Z,1,A
2009,23,R020,18. Aantal dagen leverancierskrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,63.15,_Z,1,A
2009,24,R021,19. Financiële onafhankelijkheidsgraad (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,32.2,_Z,1,A
2009,24,R021,19. Financiële onafhankelijkheidsgraad (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,43.01,_Z,1,A
2009,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,28.74,_Z,1,A
2009,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,38.46,_Z,1,A
2009,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,2,A,Verkort,28.5,_Z,1,A
2009,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,2,A,Verkort,20.43,_Z,1,A
2009,1,R001,1. Brutoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,9.8,_Z,1,A
2009,1,R001,1. Brutoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,11.39,_Z,1,A
2009,2,R002,2. Nettoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,3.76,_Z,1,A
2009,2,R002,2. Nettoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,3.86,_Z,1,A
2009,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,25.02,_Z,1,A
2009,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,25.12,_Z,1,A
2009,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,53828.28,EUR,1,A
2009,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,58241.72,EUR,1,A
2009,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,46.0,_Z,1,A
2009,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,28.64,_Z,1,A
2009,6,R006,6. Personeelskosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,63.72,_Z,1,A
2009,6,R006,6. Personeelskosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,57.66,_Z,1,A
2009,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,23.29,_Z,1,A
2009,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,28.3,_Z,1,A
2009,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,5.16,_Z,1,A
2009,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,7.09,_Z,1,A
2009,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,8.7,_Z,1,A
2009,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,7.49,_Z,1,A
2009,11,R010,10. Cashflow / Eigen vermogen (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,31.55,_Z,1,A
2009,11,R010,10. Cashflow / Eigen vermogen (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,25.99,_Z,1,A
2009,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,14.64,_Z,1,A
2009,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,12.2,_Z,1,A
2009,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,5.96,_Z,1,A
2009,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,5.15,_Z,1,A
2009,16,R013,13. Liquiditeit in ruime zin,83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,1.42,_Z,1,A
2009,16,R013,13. Liquiditeit in ruime zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,1.27,_Z,1,A
2009,17,R014,14. Liquiditeit in enge zin,83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,1.19,_Z,1,A
2009,17,R014,14. Liquiditeit in enge zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,1.03,_Z,1,A
2009,22,R019,17. Aantal dagen klantenkrediet,83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,49.82,_Z,1,A
2009,22,R019,17. Aantal dagen klantenkrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,43.65,_Z,1,A
2009,23,R020,18. Aantal dagen leverancierskrediet,83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,43.51,_Z,1,A
2009,23,R020,18. Aantal dagen leverancierskrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,34.64,_Z,1,A
2009,24,R021,19. Financiële onafhankelijkheidsgraad (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,33.24,_Z,1,A
2009,24,R021,19. Financiële onafhankelijkheidsgraad (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,32.61,_Z,1,A
2009,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,18.54,_Z,1,A
2009,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,17.52,_Z,1,A
2009,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,2,dispq2,Mediaan (Q2),2,A,Verkort,25.16,_Z,1,A
2009,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),2,dispq2,Mediaan (Q2),2,A,Verkort,17.4,_Z,1,A
2009,1,R001,1. Brutoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,6909.0,_Z,1,A
2009,1,R001,1. Brutoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,51203.0,_Z,1,A
2009,2,R002,2. Nettoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,6909.0,_Z,1,A
2009,2,R002,2. Nettoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,51203.0,_Z,1,A
2009,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,7056.0,_Z,1,A
2009,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,52810.0,_Z,1,A
2009,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,18945.0,EUR,1,A
2009,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,119403.0,EUR,1,A
2009,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,34707.0,_Z,1,A
2009,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,285186.0,_Z,1,A
2009,6,R006,6. Personeelskosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,21480.0,_Z,1,A
2009,6,R006,6. Personeelskosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,133669.0,_Z,1,A
2009,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,33660.0,_Z,1,A
2009,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,262734.0,_Z,1,A
2009,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,34586.0,_Z,1,A
2009,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,272983.0,_Z,1,A
2009,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,32230.0,_Z,1,A
2009,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,254512.0,_Z,1,A
2009,11,R010,10. Cashflow / Eigen vermogen (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,32229.0,_Z,1,A
2009,11,R010,10. Cashflow / Eigen vermogen (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,254513.0,_Z,1,A
2009,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,36486.0,_Z,1,A
2009,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,304512.0,_Z,1,A
2009,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,36486.0,_Z,1,A
2009,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,304507.0,_Z,1,A
2009,16,R013,13. Liquiditeit in ruime zin,83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,38919.0,_Z,1,A
2009,16,R013,13. Liquiditeit in ruime zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,319080.0,_Z,1,A
2009,17,R014,14. Liquiditeit in enge zin,83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,38850.0,_Z,1,A
2009,17,R014,14. Liquiditeit in enge zin,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,317800.0,_Z,1,A
2009,22,R019,17. Aantal dagen klantenkrediet,83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,6050.0,_Z,1,A
2009,22,R019,17. Aantal dagen klantenkrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,37615.0,_Z,1,A
2009,23,R020,18. Aantal dagen leverancierskrediet,83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,6486.0,_Z,1,A
2009,23,R020,18. Aantal dagen leverancierskrediet,226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,46713.0,_Z,1,A
2009,24,R021,19. Financiële onafhankelijkheidsgraad (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,39221.0,_Z,1,A
2009,24,R021,19. Financiële onafhankelijkheidsgraad (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,323078.0,_Z,1,A
2009,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,28607.0,_Z,1,A
2009,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,204604.0,_Z,1,A
2009,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,3,dispnb,Aantal ondernemingen,2,A,Verkort,26817.0,_Z,1,A
2009,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),3,dispnb,Aantal ondernemingen,2,A,Verkort,197451.0,_Z,1,A
2009,1,R001,1. Brutoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,7.89,_Z,1,A
2009,1,R001,1. Brutoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,7.51,_Z,1,A
2009,2,R002,2. Nettoverkoopmarge (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,10.45,_Z,1,A
2009,2,R002,2. Nettoverkoopmarge (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,3.85,_Z,1,A
2009,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,25.48,_Z,1,A
2009,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,20.85,_Z,1,A
2009,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,60929.24,EUR,1,A
2009,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,83142.26,EUR,1,A
2009,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,30.08,_Z,1,A
2009,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,34.8,_Z,1,A
2009,6,R006,6. Personeelskosten / Toegevoegde waarde (%),83,PU300,PU300 : Bouwnijverheid,1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,69.8,_Z,1,A
2009,6,R006,6. Personeelskosten / Toegevoegde waarde (%),226,PU450,PU450 : Geheel van de sectoren (Stat. jaarrekeningen verenigingen),1,dispg,Gewogen gemiddelde,4,T,Volledig + Verkort + Micro,62.31,_Z,1,A
