year,scheme_order,scheme_code,scheme_label_nl,dispersion_order,dispersion_code,dispersion_label_nl,ratio_order,ratio_code,ratio_label_nl,unit_measure,decimals,value_pu300,value_pu450,difference_pu300_minus_pu450,ratio_pu300_div_pu450
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,8,R008C,8. Kosten van de schulden / Toegevoegde waarde (%),_Z,1,1108.0,14722.0,-13614.0,0.07526151338133406
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,1343.0,18493.0,-17150.0,0.07262207321689287
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,1343.0,18492.0,-17149.0,0.0726260004326195
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,12,R011C,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,1442.0,19901.0,-18459.0,0.07245867041857193
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,14,R012C,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en kosten van schulden (%)",_Z,1,1442.0,19901.0,-18459.0,0.07245867041857193
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,1433.0,19750.0,-18317.0,0.07255696202531646
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,1431.0,19684.0,-18253.0,0.07269863848811217
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,18,R015,"15.1 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (voor alle sectoren uitgezonderd de bouwnijverheid)",_Z,1,,6808.0,,
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,19,R016,"15.2 Rotatie van de voorraad handelsgoederen, grond- en hulpstoffen (enkel voor de sector van de bouwnijverheid)",_Z,1,690.0,690.0,0.0,1.0
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,20,R017,16.1 Rotatie van de voorraad goederen in bewerking en gereed product (voor alle sectoren uitgezonderd de bouwnijverheid),_Z,1,,1925.0,,
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,21,R018,16.2 Rotatie van de voorraad goederen in bewerking en gereed product (enkel voor de sector van de bouwnijverheid),_Z,1,600.0,600.0,0.0,1.0
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,1368.0,18533.0,-17165.0,0.07381427723520208
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,1442.0,19809.0,-18367.0,0.07279519410369024
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,1442.0,19881.0,-18439.0,0.07253156279865199
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,931.0,12821.0,-11890.0,0.0726152406208564
2017,1,C,Volledig,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,946.0,12989.0,-12043.0,0.07283085687889752
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,1,R001,1. Brutoverkoopmarge (%),_Z,1,8.72,9.82,-1.0999999999999996,0.8879837067209776
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,4.24,4.75,-0.5099999999999998,0.8926315789473684
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,25.28,26.54,-1.259999999999998,0.9525244913338358
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,66711.9,70689.18,-3977.279999999999,0.9437356608182469
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,42.4,30.54,11.86,1.3883431565160445
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,68.09,63.24,4.850000000000001,1.0766919671094244
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,15.05,19.6,-4.550000000000001,0.7678571428571428
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,5.78,7.93,-2.1499999999999995,0.7288776796973518
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,9.33,8.3,1.0299999999999994,1.1240963855421686
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,20.41,15.23,5.18,1.3401181877872619
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,9.84,9.42,0.41999999999999993,1.0445859872611465
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,6.1,6.27,-0.16999999999999993,0.9728867623604466
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,16,R013,13. Liquiditeit in ruime zin,_Z,1,1.37,1.28,0.09000000000000008,1.0703125
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,17,R014,14. Liquiditeit in enge zin,_Z,1,0.88,1.05,-0.17000000000000004,0.8380952380952381
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,22,R019,17. Aantal dagen klantenkrediet,_Z,1,69.2,56.25,12.950000000000003,1.2302222222222223
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,68.62,66.58,2.0400000000000063,1.030639831781316
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,34.12,45.87,-11.75,0.7438412906038805
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,25.29,31.81,-6.52,0.7950330084878969
2017,2,A,Verkort,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,21.94,17.57,4.370000000000001,1.248719408081958
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),1,R001,1. Brutoverkoopmarge (%),_Z,1,7.31,8.9,-1.5900000000000007,0.8213483146067415
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.24,3.41,-0.16999999999999993,0.9501466275659824
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,19.05,24.04,-4.989999999999998,0.7924292845257904
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,62892.62,69237.85,-6345.230000000003,0.9083560509172367
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,46.52,32.58,13.940000000000005,1.4278698588090855
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,67.87,60.74,7.130000000000003,1.117385577872901
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,16.35,20.45,-4.099999999999998,0.7995110024449879
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,3.32,4.21,-0.8900000000000001,0.7885985748218527
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,7.98,7.64,0.34000000000000075,1.0445026178010473
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,24.51,21.49,3.020000000000003,1.1405304792926945
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,11.23,10.33,0.9000000000000004,1.0871248789932237
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,5.15,4.93,0.22000000000000064,1.0446247464503045
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.45,1.32,0.1299999999999999,1.0984848484848484
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.19,1.07,0.11999999999999988,1.1121495327102802
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,47.78,28.58,19.200000000000003,1.6717984604618616
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,37.67,30.19,7.48,1.247764160317986
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,34.03,36.05,-2.019999999999996,0.9439667128987519
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,13.32,13.04,0.28000000000000114,1.021472392638037
2017,2,A,Verkort,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,25.92,18.25,7.670000000000002,1.4202739726027398
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,1,R001,1. Brutoverkoopmarge (%),_Z,1,2139.0,16004.0,-13865.0,0.1336540864783804
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,2139.0,16004.0,-13865.0,0.1336540864783804
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,2258.0,17088.0,-14830.0,0.13213951310861424
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,9700.0,68167.0,-58467.0,0.14229759267680842
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,17413.0,143582.0,-126169.0,0.12127564736526862
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,11075.0,77568.0,-66493.0,0.14277794966996699
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,15664.0,126857.0,-111193.0,0.12347761652884744
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,16637.0,135654.0,-119017.0,0.1226429003199316
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,17190.0,138705.0,-121515.0,0.12393208608197254
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,17190.0,138708.0,-121518.0,0.12392940565792888
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,19130.0,158662.0,-139532.0,0.12057077308996483
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,19130.0,158657.0,-139527.0,0.12057457282061303
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,19036.0,157306.0,-138270.0,0.12101254879025593
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,19001.0,156886.0,-137885.0,0.12111341993549456
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,2139.0,16004.0,-13865.0,0.1336540864783804
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,2330.0,17831.0,-15501.0,0.1306713027872806
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,19145.0,158923.0,-139778.0,0.12046714446618803
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,12522.0,93941.0,-81419.0,0.13329643073844222
2017,2,A,Verkort,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,12219.0,91778.0,-79559.0,0.13313648150973
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,1,R001,1. Brutoverkoopmarge (%),_Z,1,9.77,13.21,-3.4400000000000013,0.7395912187736562
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,4.95,6.67,-1.7199999999999998,0.7421289355322339
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,21.26,24.33,-3.0699999999999967,0.8738183312782575
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,58549.91,60789.17,-2239.2599999999948,0.9631635042886751
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,27.96,19.92,8.04,1.4036144578313252
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,62.66,56.65,6.009999999999998,1.106090026478376
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,26.01,28.76,-2.75,0.9043810848400556
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,7.01,9.46,-2.450000000000001,0.741014799154334
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,7.45,8.65,-1.2000000000000002,0.861271676300578
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,23.42,18.95,4.470000000000002,1.2358839050131927
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,11.69,11.78,-0.08999999999999986,0.9923599320882852
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,6.01,7.37,-1.3600000000000003,0.8154681139755766
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,16,R013,13. Liquiditeit in ruime zin,_Z,1,1.4,1.32,0.07999999999999985,1.0606060606060606
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,17,R014,14. Liquiditeit in enge zin,_Z,1,1.06,1.14,-0.07999999999999985,0.9298245614035089
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,22,R019,17. Aantal dagen klantenkrediet,_Z,1,57.93,45.77,12.159999999999997,1.2656762071225693
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,54.68,55.85,-1.1700000000000017,0.9790510295434198
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,35.18,42.56,-7.380000000000003,0.8265977443609022
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,40.82,46.18,-5.359999999999999,0.8839324382849718
2017,3,M,Micro,1,dispg,Gewogen gemiddelde,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,24.08,15.86,8.219999999999999,1.5182849936948297
2017,3,M,Micro,2,dispq2,Mediaan (Q2),1,R001,1. Brutoverkoopmarge (%),_Z,1,8.18,10.78,-2.5999999999999996,0.7588126159554731
2017,3,M,Micro,2,dispq2,Mediaan (Q2),2,R002,2. Nettoverkoopmarge (%),_Z,1,3.28,4.01,-0.73,0.8179551122194514
2017,3,M,Micro,2,dispq2,Mediaan (Q2),3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,16.38,21.21,-4.830000000000002,0.7722772277227722
2017,3,M,Micro,2,dispq2,Mediaan (Q2),4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,59758.0,60762.5,-1004.5,0.9834684221353631
2017,3,M,Micro,2,dispq2,Mediaan (Q2),5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,30.64,23.86,6.780000000000001,1.2841575859178542
2017,3,M,Micro,2,dispq2,Mediaan (Q2),6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,58.05,52.87,5.18,1.097976167959145
2017,3,M,Micro,2,dispq2,Mediaan (Q2),7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,28.12,28.76,-0.6400000000000006,0.9777468706536857
2017,3,M,Micro,2,dispq2,Mediaan (Q2),9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,4.09,4.3,-0.20999999999999996,0.9511627906976744
2017,3,M,Micro,2,dispq2,Mediaan (Q2),10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,8.26,8.78,-0.5199999999999996,0.9407744874715263
2017,3,M,Micro,2,dispq2,Mediaan (Q2),11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,27.76,23.82,3.9400000000000013,1.165407220822838
2017,3,M,Micro,2,dispq2,Mediaan (Q2),13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,13.72,12.85,0.870000000000001,1.067704280155642
2017,3,M,Micro,2,dispq2,Mediaan (Q2),15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,5.69,5.8,-0.10999999999999943,0.9810344827586208
2017,3,M,Micro,2,dispq2,Mediaan (Q2),16,R013,13. Liquiditeit in ruime zin,_Z,1,1.55,1.45,0.10000000000000009,1.0689655172413794
2017,3,M,Micro,2,dispq2,Mediaan (Q2),17,R014,14. Liquiditeit in enge zin,_Z,1,1.35,1.26,0.09000000000000008,1.0714285714285714
2017,3,M,Micro,2,dispq2,Mediaan (Q2),22,R019,17. Aantal dagen klantenkrediet,_Z,1,40.44,22.92,17.519999999999996,1.764397905759162
2017,3,M,Micro,2,dispq2,Mediaan (Q2),23,R020,18. Aantal dagen leverancierskrediet,_Z,1,26.85,19.45,7.400000000000002,1.3804627249357329
2017,3,M,Micro,2,dispq2,Mediaan (Q2),24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,38.51,40.9,-2.3900000000000006,0.9415647921760391
2017,3,M,Micro,2,dispq2,Mediaan (Q2),25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,24.25,20.46,3.789999999999999,1.1852394916911047
2017,3,M,Micro,2,dispq2,Mediaan (Q2),26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,29.22,20.06,9.16,1.456630109670987
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,1,R001,1. Brutoverkoopmarge (%),_Z,1,2075.0,13215.0,-11140.0,0.15701853953840333
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,2,R002,2. Nettoverkoopmarge (%),_Z,1,2075.0,13215.0,-11140.0,0.15701853953840333
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,2214.0,14196.0,-11982.0,0.15595942519019443
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,9185.0,50671.0,-41486.0,0.1812673916046654
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,28634.0,215553.0,-186919.0,0.13283971923378474
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,12168.0,66381.0,-54213.0,0.18330546391286665
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,24766.0,182170.0,-157404.0,0.13594993687215237
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,9,R008A,8. Financiële kosten / Toegevoegde waarde (%),_Z,1,25965.0,193577.0,-167612.0,0.13413267072017854
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,10,R009,"9. Nettorendabiliteit van het eigen vermogen, na belasting (%)",_Z,1,26575.0,194187.0,-167612.0,0.13685262144221808
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,11,R010,10. Cashflow / Eigen vermogen (%),_Z,1,26575.0,194189.0,-167614.0,0.13685121196360248
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,13,R011A,"11. Brutorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,30447.0,232709.0,-202262.0,0.13083722589156413
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,15,R012A,"12. Nettorendabiliteit van het totaal der activa, vóór belasting en financiële kosten (%)",_Z,1,30447.0,232708.0,-202261.0,0.13083778812932945
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,16,R013,13. Liquiditeit in ruime zin,_Z,1,30264.0,230384.0,-200120.0,0.1313632891172998
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,17,R014,14. Liquiditeit in enge zin,_Z,1,30228.0,229766.0,-199538.0,0.13155993489027967
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,22,R019,17. Aantal dagen klantenkrediet,_Z,1,2075.0,13216.0,-11141.0,0.15700665859564164
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,23,R020,18. Aantal dagen leverancierskrediet,_Z,1,2292.0,14872.0,-12580.0,0.1541151156535772
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,24,R021,19. Financiële onafhankelijkheidsgraad (%),_Z,1,30507.0,233179.0,-202672.0,0.13083082095729032
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,25,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),_Z,1,18439.0,124209.0,-105770.0,0.14845140046212432
2017,3,M,Micro,3,dispnb,Aantal ondernemingen,26,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),_Z,1,17639.0,119895.0,-102256.0,0.14712039701405397
2017,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,1,R001,1. Brutoverkoopmarge (%),_Z,1,6.77,8.26,-1.4900000000000002,0.8196125907990315
2017,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,2,R002,2. Nettoverkoopmarge (%),_Z,1,4.09,3.9,0.18999999999999995,1.0487179487179488
2017,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,3,R003,3. Toegevoegde waarde / Bedrijfsopbrengsten (%),_Z,1,23.0,20.15,2.8500000000000014,1.141439205955335
2017,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,4,R004,4.Toegevoegde waarde per personeelslid (in EUR),EUR,1,71861.92,98154.4,-26292.479999999996,0.7321314174402778
2017,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,5,R005,5. Toegevoegde waarde / Bruto materiële vaste activa (%),_Z,1,37.72,31.82,5.899999999999999,1.1854179761156505
2017,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,6,R006,6. Personeelskosten / Toegevoegde waarde (%),_Z,1,69.53,58.5,11.030000000000001,1.1885470085470087
2017,4,T,Volledig + Verkort + Micro,1,dispg,Gewogen gemiddelde,7,R007,"7. Afschrijvingen, waardeverminderingen en voorzieningen voor risico's en kosten / Toegevoegde waarde (%)",_Z,1,14.65,21.13,-6.479999999999999,0.6933270231897776
