year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2013,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.34
2014,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,12.41
2015,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,13.06
2016,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,16.09
2017,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,16.21
2018,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,23.25
2019,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,18.29
2020,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,14.44
2021,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,16.52
2022,R010,10. Cashflow / Eigen vermogen (%),PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,23.18
2009,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,15.33
2010,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,14.28
2011,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,16.72
2012,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,13.96
2013,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,13.6
2014,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,19.12
2015,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,14.27
2016,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,18.27
2017,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,17.42
2018,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,13.17
2019,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,13.26
2020,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,3.92
2021,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,19.86
2022,R010,10. Cashflow / Eigen vermogen (%),PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,20.84
2009,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,18.57
2010,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,19.13
2011,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,18.35
2012,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,19.56
2013,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,18.76
2014,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,12.49
2015,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,13.33
2016,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,14.91
2017,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,14.81
2018,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,15.44
2019,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,16.58
2020,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,9.37
2021,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,13.74
2022,R010,10. Cashflow / Eigen vermogen (%),PU330,PU330 : Vervoer en telecommunicatie,Vervoer en telecom,14.0
2009,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,6.69
2010,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,6.79
2011,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,5.92
2012,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,7.51
2013,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,7.28
2014,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,7.6
2015,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,7.91
2016,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,8.76
2017,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,8.85
2018,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,10.48
2019,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,12.6
2020,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,12.27
2021,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,14.59
2022,R010,10. Cashflow / Eigen vermogen (%),PU340,PU340 : Diensten aan ondernemingen en particulieren,Diensten,14.72
2009,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,6.99
2010,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,5.58
2011,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,7.31
2012,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,5.46
2013,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,5.24
2014,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,5.35
2015,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,4.37
2016,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,5.71
2017,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,4.26
2018,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,6.23
2019,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,7.96
2020,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,4.22
2021,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,7.34
2022,R010,10. Cashflow / Eigen vermogen (%),PU405,PU405 : Activiteiten van holdings,Holdings,6.63
2009,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,36.09
2010,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,28.93
2011,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,33.54
2012,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,30.07
2013,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,25.43
2014,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,25.74
2015,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,18.48
2016,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,21.47
2017,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,22.97
2018,R010,10. Cashflow / Eigen vermogen (%),PU409,"PU409 : Kunst, amusement en recreatie",Kunst en recreatie,22.73
2009,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,34.13
2010,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,34.44
2011,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,34.87
2012,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,32.72
2013,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,30.69
2014,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,28.15
2015,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,25.52
2016,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,24.32
2017,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,21.55
2018,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,24.41
2019,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,24.0
2020,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,24.4
2021,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,26.97
2022,R010,10. Cashflow / Eigen vermogen (%),PU410,PU410 : Gezondheidszorg en maatschappelijke dienstverlening,Gezondheidszorg,27.84
2009,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.06
2010,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.05
2011,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.1
2012,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.14
2013,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.12
2014,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.14
2015,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.12
2016,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.2
2017,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.21
2018,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.21
2019,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.29
2020,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.3
2021,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.33
2022,R013,13. Liquiditeit in ruime zin,PU210,"PU210 : Landbouw, jacht, bosbouw en visserij",Landbouw,1.31
2009,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.93
2010,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,1.03
2011,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,1.07
2012,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,1.09
2013,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,1.08
2014,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,1.26
2015,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,1.02
2016,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.85
2017,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.81
2018,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.84
2019,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.79
2020,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,1.18
2021,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.85
2022,R013,13. Liquiditeit in ruime zin,PU220,PU220 : Energie- en waterhuishouding,Energie en water,0.87
2009,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.14
2010,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.19
2011,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.18
2012,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.33
2013,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.33
2014,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.3
2015,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.35
2016,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.25
2017,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.38
2018,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.46
2019,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.44
2020,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.39
2021,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.45
2022,R013,13. Liquiditeit in ruime zin,PU290,PU290 : Geheel van de verwerkende industrie,Verwerkende industrie,1.39
2009,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.38
2010,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.36
2011,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.39
2012,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.38
2013,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.35
2014,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.35
2015,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.41
2016,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.42
2017,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.4
2018,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.38
2019,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.42
2020,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.43
2021,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.4
2022,R013,13. Liquiditeit in ruime zin,PU300,PU300 : Bouwnijverheid,Bouwnijverheid,1.41
2009,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.18
2010,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.22
2011,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.22
2012,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.33
2013,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.33
2014,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.33
2015,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.36
2016,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.31
2017,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.31
2018,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.29
2019,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.3
2020,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.37
2021,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.36
2022,R013,13. Liquiditeit in ruime zin,PU310,PU310 : Handel en reparatie van auto's en consumptieartikelen,Handel en reparatie,1.31
2009,R013,13. Liquiditeit in ruime zin,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,0.87
2010,R013,13. Liquiditeit in ruime zin,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,0.97
2011,R013,13. Liquiditeit in ruime zin,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,0.92
2012,R013,13. Liquiditeit in ruime zin,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,0.84
2013,R013,13. Liquiditeit in ruime zin,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,0.85
2014,R013,13. Liquiditeit in ruime zin,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,0.85
2015,R013,13. Liquiditeit in ruime zin,PU320,"PU320 : Verblijfsaccommodaties, restaurants en cafés",Horeca,0.86
