year,ratio_code,ratio_label_nl,sector_code,sector_label_nl,sector_short_label,value
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,18.07
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,19.15
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,19.65
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,21.48
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,20.65
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,15.76
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,15.82
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,18.64
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,15.24
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,13.98
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,12.25
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,13.02
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,14.32
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,13.73
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,14.24
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,15.29
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,14.23
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,14.24
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,12.88
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,13.63
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,16.47
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,16.0
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,14.84
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,12.07
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,12.55
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,13.99
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,12.37
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,12.44
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,11.47
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,13.3
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,12.87
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,12.37
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,12.73
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,22.84
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,22.78
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,25.41
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,22.38
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,21.83
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,20.08
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,21.99
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,20.11
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,20.17
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,23.2
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,22.08
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,20.98
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,20.81
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,22.42
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,22.67
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,20.6
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,19.96
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,19.16
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,20.65
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,22.76
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,25.49
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,26.55
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,25.03
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,24.99
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,25.52
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,0.0
2009,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,17.71
2010,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,16.94
2011,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,15.97
2012,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,15.2
2013,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,14.74
2014,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,14.05
2015,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,14.23
2016,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,16.32
2017,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,16.05
2018,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,13.65
2019,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,13.61
2020,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,18.52
2021,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,17.17
2022,R022,20. Aanschaffingen van materiële vaste activa / Toegevoegde waarde (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,15.51
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,24.26
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,20.44
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,22.79
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.49
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,18.59
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.8
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.67
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.63
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,20.82
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,23.35
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,21.66
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.7
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,19.08
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4521,DE4521 : Burgerlijke en utiliteitsbouw; constructie van bruggen en tunnels; civieltechnische werken ten behoeve van nutsbedirjven,Burgerlijke en utiliteitsbouw,21.99
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,38.01
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,34.75
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,34.64
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,29.3
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,25.46
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,26.06
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,26.12
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,27.34
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,25.39
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,25.81
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,27.38
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,27.06
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,29.73
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4522,DE4522 : Dakbedekking en bouw van dakconstructies,Dakbedekking,29.16
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,34.93
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,31.37
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,37.99
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,29.63
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,24.97
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,22.48
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,24.18
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,26.76
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,25.07
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,27.09
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,29.55
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,25.74
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,27.88
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4531,DE4531 : Elektrische installatie,Elektrische installatie,26.9
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,31.58
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,31.13
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,32.13
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,29.01
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,24.01
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,25.56
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,23.78
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,23.23
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,23.32
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,22.19
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,25.48
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,22.46
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,25.08
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4533,DE4533 : Loodgieterswerk,Loodgieterswerk,25.85
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,31.47
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,29.99
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,31.91
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,26.29
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,24.57
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,22.85
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,23.86
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,22.14
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,21.77
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,25.3
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,24.27
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,21.19
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,23.59
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4542,DE4542 : Schrijnwerk,Schrijnwerk,25.49
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,26.82
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,23.96
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,22.45
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,22.11
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,24.11
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,24.1
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,27.92
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,27.09
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,25.6
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,23.44
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,24.8
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4543,DE4543 : Vloerafwerking en wandbekleding,Vloer- en wandafwerking,0.0
2009,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,35.96
2010,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,31.04
2011,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,27.63
2012,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,24.4
2013,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,23.04
2014,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,19.24
2015,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,22.09
2016,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,24.9
2017,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,22.59
2018,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,19.0
2019,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,19.8
2020,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,22.3
2021,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,26.29
2022,R023,21. Vernieuwingsgraad inzake materiële vaste activa (%),DE4544,DE4544 : Schilderen en glaszetten,Schilderen en glaszetten,23.27
